datetime,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation,boundary_layer_height,dewpoint_2m,shortwave_radiation,pm25,pm10,no2,so2,o3,co
2026-01-14 21:00:00,16.6,87,4.5,194,1009.0,0.0,20.0,14.5,0.0,56.706893422270326,104.44969394936477,24.66379003256617,20.28264342009691,46.6742072063777,0.7731686275516013
2026-01-14 22:00:00,17.0,85,4.8,228,1008.9,0.0,30.0,14.4,0.0,64.68793768283031,117.83449751231454,23.175606354697624,16.566982628563792,50.77469010661345,0.5978038049829748
2026-01-14 23:00:00,16.2,88,5.6,207,1008.6,0.0,25.0,14.1,0.0,40.694549466367384,74.26404129560275,21.975614124099504,20.89390655964926,48.95024475961285,1.000856971241353
2026-01-15 00:00:00,16.1,88,4.6,228,1008.2,0.0,25.0,14.1,0.0,26.71998256389202,43.69345174841519,20.271012194710984,17.703236520712966,34.35184194848194,0.664320630491062
2026-01-15 01:00:00,15.2,91,2.6,192,1008.2,0.0,15.0,13.9,0.0,57.88749596009515,97.58996096599475,23.54855126946593,9.582749622695212,43.55032751713364,0.2795549101852669
2026-01-15 02:00:00,14.6,93,2.2,166,1008.1,0.0,15.0,13.4,0.0,66.41684883218397,101.14164580286685,27.618407019784012,22.833308035163526,24.306964702585933,0.61169944186231
2026-01-15 03:00:00,13.6,97,4.7,173,1007.7,0.0,15.0,13.1,0.0,45.77708376287219,86.67756078956897,32.4193856229726,13.276967674568343,29.978141824652948,0.9672501489471224
2026-01-15 04:00:00,12.7,100,5.8,182,1007.6,0.0,15.0,12.6,0.0,38.29209223944209,65.7283421565613,30.22716694464065,19.486632045605205,20.599310794142777,0.7083170183789819
2026-01-15 05:00:00,12.4,97,5.9,180,1008.2,0.0,20.0,11.9,0.0,57.51612819043245,98.87707904775536,29.77160221973395,15.080380329358315,13.84305998781379,1.2595487756267258
2026-01-15 06:00:00,12.8,94,4.9,176,1008.6,0.0,20.0,11.9,2.0,64.94564504819903,105.38587801866414,25.447689060210298,18.183270772807738,11.04202420560788,0.9044344473584722
2026-01-15 07:00:00,14.6,87,3.4,164,1009.6,0.0,35.0,12.4,70.0,73.48060927182195,117.91533602762301,40.35294787708669,12.934563267402618,10.54743231157738,1.300681611163291
2026-01-15 08:00:00,17.7,76,1.4,50,1010.4,0.0,125.0,13.5,208.0,73.85746701770084,132.49371991426418,44.26995569011529,16.877233629268765,10.833671447455128,1.5315608585674123
2026-01-15 09:00:00,19.8,70,4.2,43,1010.5,0.0,260.0,14.1,375.0,94.63648913981181,152.9587341585943,48.91464376769479,14.240428363816784,7.000866068732533,1.5300387944622866
2026-01-15 10:00:00,21.4,65,5.1,36,1009.5,0.0,420.0,14.4,505.0,100.4092624378851,153.8374753706636,61.84490998750142,19.737009334769667,11.743732093597668,1.2645124600413364
2026-01-15 11:00:00,22.6,59,5.9,20,1008.7,0.0,605.0,14.1,566.0,89.0255171549787,167.70214804645846,60.059389191516374,16.31600450225103,12.775173084558672,1.4271984784322174
2026-01-15 12:00:00,23.3,56,6.0,16,1007.2,0.0,730.0,14.0,544.0,109.57134864223116,184.9821547885885,59.380117811875024,17.8078279239047,15.139801891704508,1.8976585946960691
2026-01-15 13:00:00,23.6,54,7.6,25,1006.0,0.0,755.0,13.7,492.0,121.42147985556713,205.2166034287503,51.189614349642,8.50776938558079,21.554372288117996,1.5190777087336045
2026-01-15 14:00:00,23.6,53,6.4,27,1005.4,0.0,855.0,13.4,386.0,105.35345744816853,180.75062228139834,52.88983947464138,14.743281960634125,25.400101469218242,1.8587796993991939
2026-01-15 15:00:00,23.2,57,2.4,13,1005.2,0.0,330.0,14.2,230.0,98.28216081698513,187.47542442910046,53.38218342590851,16.23165490517489,33.495761251048336,1.529635249453542
2026-01-15 16:00:00,21.4,69,1.6,360,1005.5,0.0,25.0,15.4,81.0,95.07717772033627,157.86789986775992,47.436672878932995,15.670844719319122,41.72989962187366,1.567698718813373
2026-01-15 17:00:00,19.8,74,0.4,243,1006.1,0.0,10.0,14.9,3.0,94.9220541357485,178.36025834455972,50.50232262492559,17.88347164115355,44.6249770404428,1.1627785445958096
2026-01-15 18:00:00,19.0,80,2.4,189,1006.7,0.0,25.0,15.5,0.0,68.91919850901787,135.75513645843128,45.92564896771886,13.902287264587637,55.217887182331374,1.2025796267067101
2026-01-15 19:00:00,18.2,83,4.0,175,1007.3,0.0,25.0,15.2,0.0,76.31512562381842,139.68980813212127,34.558461034726534,15.146361315103892,40.476704470901694,1.0249387239120555
2026-01-15 20:00:00,17.1,87,6.3,177,1007.8,0.0,30.0,15.1,0.0,64.1117170512219,110.00548324322632,41.84297882384029,18.543680293244975,51.877363864856754,1.1208867884624247
2026-01-15 21:00:00,16.9,88,5.3,190,1008.2,0.0,35.0,14.9,0.0,74.78260010364836,140.13473006932003,32.5115516690443,8.16393298966393,49.34419747987877,0.9786395159431764
2026-01-15 22:00:00,16.4,89,3.8,197,1008.1,0.0,30.0,14.6,0.0,52.39341469396392,90.58552543127571,20.04093576730399,16.768051504915025,50.58318944517664,0.9531187242795842
2026-01-15 23:00:00,15.7,92,4.9,197,1008.1,0.0,30.0,14.4,0.0,62.362338775423005,106.46583510244449,25.88687924772414,13.99834552201934,47.00799644097258,0.6862033055649349
2026-01-16 00:00:00,15.6,93,2.6,236,1007.8,0.0,20.0,14.4,0.0,37.19229962907188,65.55669384845883,25.951219058989427,12.263045626339135,39.34003299945929,0.5503095891223314
2026-01-16 01:00:00,15.0,93,2.5,176,1007.4,0.0,15.0,13.9,0.0,49.69807333442234,82.4422039493016,28.863961807178704,16.00963267282794,35.86698604147744,0.7565458171088615
2026-01-16 02:00:00,13.9,96,6.5,175,1007.3,0.0,25.0,13.2,0.0,48.57742732165777,75.3982446347911,22.85780476374182,18.682353890425965,27.02372314832606,0.5304378227798402
2026-01-16 03:00:00,13.2,97,6.0,170,1007.1,0.0,20.0,12.7,0.0,42.06685990354858,71.82605045391055,30.28328487668502,18.117431494452543,27.278339015367397,0.9999923114679871
2026-01-16 04:00:00,12.9,96,5.4,182,1007.0,0.0,25.0,12.2,0.0,55.2059654814991,86.22776757438383,29.62200143486632,14.594660907280113,12.484495791509197,0.8376842677126346
2026-01-16 05:00:00,12.6,96,6.5,180,1007.8,0.0,30.0,11.9,0.0,69.7001506946528,118.85414232105421,25.4247269548121,17.627222891282845,18.96517013086632,0.8947729780590088
2026-01-16 06:00:00,13.3,89,5.8,185,1008.7,0.0,35.0,11.6,2.0,64.64509501263157,114.96915918073833,28.7830614109471,17.60420369533753,12.586798147366785,1.1682019829008323
2026-01-16 07:00:00,15.1,81,4.5,185,1009.4,0.0,40.0,11.9,67.0,61.46429880664189,120.79920328211608,45.61279935074674,14.7378861885205,8.733235322894279,1.1847271001136568
2026-01-16 08:00:00,18.4,71,0.4,360,1010.1,0.0,110.0,13.1,204.0,82.62406874125605,125.43252129701193,50.12102561354918,12.920758344035377,9.069867202213095,0.9926227982821706
2026-01-16 09:00:00,20.4,66,3.8,25,1010.3,0.0,300.0,13.9,362.0,82.7806152416599,149.8932774811561,49.614546152023614,13.09429790663301,10.04469853586511,1.2277140201221133
2026-01-16 10:00:00,21.9,65,4.7,28,1009.4,0.0,485.0,15.1,495.0,93.47447592628535,161.60499223199622,58.79224210488489,17.51356004660441,17.868706966233233,1.7509529957424657
2026-01-16 11:00:00,23.4,61,4.8,48,1008.2,0.0,670.0,15.3,569.0,100.32805995605217,151.50846977669934,59.13945570575905,14.873559558861928,28.7918390292631,1.6324690633854468
2026-01-16 12:00:00,24.1,58,6.1,34,1006.9,0.0,840.0,15.2,563.0,90.33255706054791,146.76999801199193,58.87295686802371,11.861453340808236,24.879483296601528,1.3273308361460645
2026-01-16 13:00:00,24.4,55,7.7,21,1005.9,0.0,845.0,14.8,511.0,92.07473328543458,143.56684893256474,51.44344255633164,9.945411493472626,22.56231595439056,1.750422413343033
2026-01-16 14:00:00,24.1,54,8.1,18,1005.5,0.0,640.0,14.1,397.0,107.83430947287626,173.44038771067062,64.11195697578681,17.49549435628914,32.51912729714112,1.551792632644803
2026-01-16 15:00:00,23.5,57,4.3,2,1005.3,0.0,490.0,14.5,240.0,96.79901254417572,158.487583036779,56.53791362159239,13.359664733207328,37.869697566280344,1.4407922033147744
2026-01-16 16:00:00,21.5,68,4.7,337,1005.8,0.0,80.0,15.4,84.0,75.6952487010319,128.73136448257537,49.384514625926656,15.991163266967945,36.29935711021112,1.3104367098427736
2026-01-16 17:00:00,20.1,73,2.3,342,1006.6,0.0,25.0,15.1,4.0,96.27875229286508,169.88575479873984,44.65864997347351,18.71912072120737,39.09893843484822,1.6399858942637375
2026-01-16 18:00:00,20.0,74,0.6,198,1007.3,0.0,10.0,15.2,0.0,84.94352939526954,127.45734088199787,45.42502362920962,11.073226569439544,47.06738436002162,0.93113346724814
2026-01-16 19:00:00,18.5,80,5.8,184,1007.5,0.0,30.0,15.1,0.0,69.28900140770813,109.54138528979702,31.644704575807726,14.864587858461466,52.5493469365871,1.032493585112102
2026-01-16 20:00:00,17.0,88,5.8,189,1007.9,0.0,30.0,15.1,0.0,56.700786958458444,87.70382428612646,39.35726165512398,14.48791756134339,43.552766929594284,1.0997922115330385
2026-01-16 21:00:00,16.0,93,6.0,185,1007.8,0.0,30.0,14.9,0.0,66.6864631705147,118.35758220364534,27.232145926529867,16.13922862688388,46.43492505516374,1.2756726137806993
2026-01-16 22:00:00,15.3,95,5.3,188,1007.6,0.0,20.0,14.6,0.0,56.581601544887015,94.18219391507051,30.53933204513668,18.717479995261304,49.611114911650404,0.9713603843005212
2026-01-16 23:00:00,14.8,97,6.0,189,1007.8,0.0,25.0,14.3,0.0,68.08005614793943,120.78755855223238,23.53549185265819,11.011644556012776,44.30903007681327,0.615102883076909
2026-01-17 00:00:00,14.9,96,4.2,205,1007.4,0.0,20.0,14.2,0.0,49.38373400112744,79.55283247661417,23.223093215751383,16.7093938461173,45.66509448239598,1.0422262942026101
2026-01-17 01:00:00,14.2,97,1.8,191,1007.2,0.0,15.0,13.8,0.0,48.10162513009612,72.73517334887687,20.215450636174676,18.094571324981104,29.530911085745046,0.4489753200590055
2026-01-17 02:00:00,13.4,99,4.2,187,1007.0,0.0,15.0,13.2,0.0,44.68680177045942,88.06354071085671,23.739039623470894,14.440868808129652,39.40865973379782,0.789422836452278
2026-01-17 03:00:00,12.8,99,5.3,198,1006.5,0.0,15.0,12.6,0.0,55.55344482407317,86.33861185334565,35.590491269535754,14.58765902132063,18.671649323671264,0.8818647353339124
2026-01-17 04:00:00,12.5,98,4.9,190,1006.6,0.0,15.0,12.1,0.0,58.7874781743888,91.91007020009806,35.611589636258444,16.255348106954767,11.883345124686958,0.684365628390369
2026-01-17 05:00:00,12.2,98,5.1,172,1007.7,0.0,20.0,12.0,0.0,70.01380006852156,110.15085020876099,33.772394774977286,16.034451233669365,15.622213258279821,1.0995186103776506
2026-01-17 06:00:00,12.1,100,5.8,176,1008.4,0.0,25.0,12.1,2.0,63.064845297826096,125.53929403675129,35.73242395053491,16.747057822101368,8.141656211327188,0.972988832562598
2026-01-17 07:00:00,14.2,91,3.7,169,1009.2,0.0,35.0,12.8,61.0,71.5167402164483,129.3616337938058,44.22100595346443,16.68384157920365,10.526460818039117,1.3390284855035928
2026-01-17 08:00:00,17.2,82,1.8,84,1010.0,0.0,80.0,14.1,189.0,78.93174598577978,142.48324470145076,49.79095669217811,12.054083083153046,9.705092484181334,0.9563140431319681
2026-01-17 09:00:00,20.1,72,4.2,50,1010.0,0.0,225.0,14.8,373.0,96.32641376943191,192.01217026666194,43.850908088962356,17.970799493114832,9.898386625788909,1.5069952180457749
2026-01-17 10:00:00,21.9,64,6.1,56,1008.8,0.0,465.0,14.7,503.0,108.20019895797027,167.08484465251323,50.92651416082374,18.500349486570716,9.309847795524112,1.4569899204308217
2026-01-17 11:00:00,23.2,57,6.8,65,1007.5,0.0,720.0,14.1,565.0,97.31003816833874,193.37941677669326,44.74661531271062,15.558248681070895,17.588488986587816,1.8456329504100948
2026-01-17 12:00:00,24.0,54,6.1,56,1005.9,0.0,825.0,14.2,577.0,100.57958496632732,161.12915625353094,61.07032377192957,10.517534080350998,18.730651540931323,1.6548482506645628
2026-01-17 13:00:00,24.4,53,5.2,44,1004.8,0.0,905.0,14.2,516.0,107.51261779095839,194.76295089588902,66.32512128850428,14.655762881999728,29.23827858096864,1.9298459067440237
2026-01-17 14:00:00,24.2,55,5.2,22,1004.1,0.0,845.0,14.5,398.0,102.01168278856883,174.44423988703295,55.855226343740526,15.583217630821705,29.278510989886772,1.7651669496253632
2026-01-17 15:00:00,23.6,59,3.4,18,1003.9,0.0,720.0,15.1,238.0,108.5971913386523,183.74383128448028,43.23135583603594,11.566199286639549,31.317791210584055,1.5901905020068994
2026-01-17 16:00:00,21.6,71,2.7,8,1004.2,0.0,45.0,16.1,85.0,78.19898511064406,153.70961925504216,54.35816108186992,13.919585809268959,33.249157792626455,1.696945116892402
2026-01-17 17:00:00,20.2,72,1.0,329,1004.4,0.0,15.0,15.0,4.0,83.38635962466485,131.3013179518428,43.4795541692546,10.771891837324375,43.45369789793747,1.5988116929054244
2026-01-17 18:00:00,19.4,78,2.2,194,1005.0,0.0,20.0,15.6,0.0,76.50524068138405,152.8983633562449,40.824357513318034,16.82187667495933,42.24368979023828,1.4186151425474527
2026-01-17 19:00:00,18.4,83,4.0,180,1005.4,0.0,20.0,15.4,0.0,56.43715190091084,95.35409718249917,43.13288194895502,15.497865944706154,43.91866910976225,0.7415397250749632
2026-01-17 20:00:00,17.5,87,3.6,180,1005.7,0.0,20.0,15.4,0.0,59.52632109197394,108.59907326060323,37.13166590592329,10.062650505557267,52.10982923658795,0.8792547601979104
2026-01-17 21:00:00,17.8,87,4.1,182,1006.1,0.0,25.0,15.6,0.0,52.67875107323259,104.51218549480794,29.55945612330699,16.054394584745943,42.2078362811278,1.2368211693011846
2026-01-17 22:00:00,17.6,86,5.0,182,1005.9,0.0,30.0,15.3,0.0,52.17795932825294,79.76969162434881,25.438263338006923,14.830473157829127,52.969281589020426,0.6093995739434042
2026-01-17 23:00:00,17.8,87,4.3,178,1006.0,0.0,20.0,15.6,0.0,57.92296501974896,113.61196763546779,26.77277381555315,16.549242848263216,44.781001161313114,0.9608000361966309
2026-01-18 00:00:00,17.7,88,2.3,241,1005.5,0.0,20.0,15.8,0.0,44.06174000180232,78.60198881847661,22.497859016813063,13.825402698733717,39.82462947590015,0.8776461347371809
2026-01-18 01:00:00,17.2,90,3.1,225,1005.6,0.0,25.0,15.6,0.0,36.75349023783077,68.07475726427428,18.453814331984965,12.595561797770927,31.037317139848074,0.5748495276835941
2026-01-18 02:00:00,16.8,91,3.3,221,1005.5,0.0,20.0,15.4,0.0,45.56658888161971,71.74879050982416,22.882370871983102,12.68746612062658,33.05748918537175,0.3373092779579021
2026-01-18 03:00:00,15.6,95,3.9,202,1005.1,0.0,15.0,14.8,0.0,57.41262685799764,101.4305270555205,27.841556655724904,13.385489350354785,24.811999363560002,0.6705252865938841
2026-01-18 04:00:00,14.5,97,2.3,184,1005.1,0.0,15.0,14.0,0.0,45.979126035484335,84.45247504121612,27.795774166917074,15.05647528974314,17.255613429036792,1.2761917537570593
2026-01-18 05:00:00,15.1,94,3.6,180,1005.7,0.0,20.0,14.1,0.0,52.71540092862841,91.09873125871702,24.932457008759073,15.443875396274375,16.657163162875406,0.787344541558129
2026-01-18 06:00:00,14.7,95,2.5,180,1006.3,0.0,15.0,13.9,2.0,71.70382032111816,113.11224516335383,40.80421838523736,14.427840366575692,5.948350102553705,0.9169153894309359
2026-01-18 07:00:00,16.4,88,1.8,135,1007.3,0.0,30.0,14.4,62.0,73.22771107415359,118.77970716025848,26.30594281528333,13.730041353010442,5.0,1.0004835179380347
2026-01-18 08:00:00,18.8,79,2.6,39,1008.3,0.0,160.0,14.9,193.0,87.94444887875142,169.48622488307785,41.909278946498155,13.945790195983555,5.519255658795687,1.5671900369591139
2026-01-18 09:00:00,20.4,72,5.0,38,1008.7,0.0,315.0,15.1,370.0,89.89082566563762,136.3855515020821,44.89900772723042,22.523174356520798,12.07959254465749,1.3914168576749786
2026-01-18 10:00:00,21.9,66,4.3,33,1008.2,0.0,470.0,15.1,497.0,101.82651262031295,188.83024561867677,52.054602888341826,12.687824545505373,12.666458637086702,1.4142300091797149
2026-01-18 11:00:00,23.2,61,4.8,13,1007.5,0.0,700.0,15.2,568.0,92.70013720120802,185.3720025530205,56.66471549956469,13.326083974361422,20.05378143849206,1.8983869972556005
2026-01-18 12:00:00,24.0,58,6.0,9,1006.1,0.0,920.0,15.2,573.0,103.88109758236591,156.2103172979366,61.08863726193027,24.881562325104447,16.320040591325693,1.7795432142058603
2026-01-18 13:00:00,24.3,56,7.5,11,1004.9,0.0,1010.0,15.0,513.0,103.31447988509474,163.2908953067831,52.4379756332392,16.263039907381657,27.122290459874954,1.496141951657948
2026-01-18 14:00:00,24.1,55,6.6,13,1004.3,0.0,910.0,14.6,401.0,94.25064739583901,173.14523949245512,58.38772490729251,10.860058002288913,29.544517790418876,1.4189276144063967
2026-01-18 15:00:00,23.6,59,3.1,350,1004.1,0.0,865.0,15.1,244.0,88.47293853058366,135.36319050620946,54.835498399958325,17.52806161193179,31.404200123086696,1.8473261867925255
2026-01-18 16:00:00,22.1,69,1.2,321,1004.2,0.0,20.0,16.1,86.0,101.69919571779374,182.5393770769663,42.75601162306865,12.269883332396557,41.541230682851676,1.542768887717886
2026-01-18 17:00:00,20.4,74,0.8,225,1004.7,0.0,15.0,15.5,4.0,87.19238094225618,160.6083702105034,57.502701277170544,17.727184523415293,43.87808819075002,1.1301871960287775
2026-01-18 18:00:00,19.9,78,2.8,195,1005.5,0.0,25.0,15.9,0.0,74.58632909989699,133.8133321895148,36.94722908543933,14.367113161887955,44.80403129910717,0.9676100042705
2026-01-18 19:00:00,19.2,81,3.6,186,1006.2,0.0,25.0,15.9,0.0,74.23056850461334,124.89978681414112,42.097486361548576,13.680612451531777,49.48651287435773,0.9767922569600482
2026-01-18 20:00:00,18.6,85,4.0,188,1006.7,0.0,25.0,15.9,0.0,76.25957950571879,140.97659660293982,37.808694999348404,19.827494906482748,49.481878456250435,0.827869940730184
2026-01-18 21:00:00,18.0,86,5.2,184,1006.9,0.0,30.0,15.6,0.0,41.75409723702462,75.03825952289242,33.37818391164539,16.699204057977735,48.703764251711355,0.5507846058197127
2026-01-18 22:00:00,17.5,87,4.3,195,1006.9,0.0,30.0,15.4,0.0,41.81368704517697,67.06156843420581,26.213407090207205,17.918968312347623,45.67013547604558,0.6406873477007581
2026-01-18 23:00:00,17.5,89,3.8,191,1006.7,0.0,20.0,15.6,0.0,41.6361463513047,74.17761648112263,30.279856795151495,16.30475903855984,38.922341468156404,0.6004916938546988
2026-01-19 00:00:00,17.4,90,4.5,214,1006.4,0.0,20.0,15.6,0.0,57.71165614509057,112.0156472513336,16.743349409659423,13.666666428620704,40.29906166357949,0.643819345704333
2026-01-19 01:00:00,16.7,93,0.6,214,1006.4,0.0,10.0,15.6,0.0,47.26069586335437,86.64854634832038,23.670856056630385,16.834063260774624,31.96552340716476,1.0585820090255424
2026-01-19 02:00:00,16.0,94,3.1,180,1006.3,0.0,20.0,15.1,0.0,52.16076313501776,90.54564723566835,21.725813396612608,18.627646178053382,25.918684529423725,0.6829869489615923
2026-01-19 03:00:00,14.9,96,5.2,182,1006.1,0.0,20.0,14.3,0.0,39.89795053345699,66.26219911450124,22.757103829113824,15.40421413055266,23.860819721539155,0.7507928386346265
2026-01-19 04:00:00,14.1,97,5.1,184,1006.2,0.0,15.0,13.8,0.0,44.830509562239364,69.17092561008685,30.830030438282968,20.404927813039517,22.936106176688714,0.9624398177902456
2026-01-19 05:00:00,14.0,96,5.2,182,1006.8,0.0,20.0,13.3,0.0,63.582509733781684,103.15076812557155,37.387392713598416,17.551461609605724,16.600318407032972,0.9125363857866879
2026-01-19 06:00:00,14.1,96,5.1,172,1007.4,0.0,15.0,13.4,2.0,67.70162329440795,101.93111561329957,34.14261646917534,15.635947649314836,10.55492309088087,1.1557974511281317
2026-01-19 07:00:00,16.5,87,5.4,166,1008.2,0.0,40.0,14.3,67.0,79.38991055091302,158.24893749612923,43.903405449628885,15.754459593053454,8.396099242747205,1.2561229753903467
2026-01-19 08:00:00,19.4,77,1.6,153,1008.8,0.0,130.0,15.1,197.0,81.263203425648,130.93461539513905,44.38980804886332,15.411711386902875,12.543253048755073,1.3487508547690585
2026-01-19 09:00:00,21.5,69,2.1,15,1009.1,0.0,350.0,15.4,363.0,92.22514981163701,175.91375266348422,43.53633895380996,11.246283643215026,5.0,1.9932932168837918
2026-01-19 10:00:00,22.9,64,3.3,6,1008.5,0.0,700.0,15.6,491.0,97.47815611483729,154.43683023053293,50.02394803277943,14.729783412574184,15.868951881109151,1.721636423778413
2026-01-19 11:00:00,24.1,56,3.6,3,1007.5,0.0,1285.0,14.7,549.0,107.20290122621255,176.00578485372216,52.35897700659294,15.663559456023501,8.361801276547695,1.3993477968751842
2026-01-19 12:00:00,25.0,52,4.4,328,1006.0,0.0,1605.0,14.4,550.0,110.43384104422782,188.7467470583773,51.97151365809786,13.751744636200414,14.338368366708078,1.7376888338565857
2026-01-19 13:00:00,24.9,51,7.2,325,1004.8,0.0,1535.0,14.1,508.0,92.04102404486584,152.99085083407283,58.14241464327917,16.013031056114084,22.766555772896684,1.5216526386680558
2026-01-19 14:00:00,24.4,53,7.1,333,1004.5,0.0,1195.0,14.1,389.0,85.9996263459452,163.32837531408268,56.62804415914889,15.063922471065334,38.68049657172338,1.7528945494307235
2026-01-19 15:00:00,23.8,56,4.4,322,1004.5,0.0,1060.0,14.5,225.0,108.99472529474524,215.68385290373257,45.90315796920393,17.321075673296306,41.886058342107475,1.3406547103948767
2026-01-19 16:00:00,22.4,67,1.1,351,1004.6,0.0,25.0,15.9,84.0,105.71500418169194,204.83838627221857,43.05607852278798,16.989337143197194,42.825951023188544,1.3178553653527472
2026-01-19 17:00:00,20.4,74,1.1,9,1005.0,0.0,20.0,15.6,5.0,81.8350158438933,129.03654735331045,50.12342226602877,15.501459862754524,45.56830513691275,1.5087815124980253
2026-01-19 18:00:00,19.9,77,1.8,180,1005.9,0.0,15.0,15.8,0.0,67.88588810071059,128.19193243693437,40.06467257766766,10.898361326094005,39.87140020363887,1.523766964368815
2026-01-19 19:00:00,19.0,78,4.9,190,1006.7,0.0,30.0,15.1,0.0,75.79227856805761,119.2950346853239,41.51020577550162,20.372168216043512,49.94554917730416,1.3005288697506026
2026-01-19 20:00:00,18.0,82,5.9,211,1007.0,0.0,30.0,14.9,0.0,74.68213445772861,146.1298269923028,39.76355316890561,14.57432700428657,47.803113925760115,1.2465903252578336
2026-01-19 21:00:00,18.0,81,7.0,215,1007.4,0.0,55.0,14.6,0.0,74.38075617947452,130.8312343029008,25.645235812972203,14.757340638914604,46.051839191290476,1.0347637117527693
2026-01-19 22:00:00,17.5,83,6.3,195,1007.5,0.0,50.0,14.6,0.0,57.91717714121519,96.61688724379027,21.62860522813432,13.972437453901836,47.93972043558742,0.8950879648369238
2026-01-19 23:00:00,17.0,87,5.4,188,1007.5,0.0,40.0,14.8,0.0,46.04550431378129,72.68341557810955,34.51575195142546,13.53476503180339,42.257695585944155,0.6835691513317821
2026-01-20 00:00:00,16.5,89,5.2,182,1007.5,0.0,40.0,14.6,0.0,38.87718023864904,58.54532238276819,26.303040694187196,19.63217414400157,43.4771981838754,0.8989559651246064
2026-01-20 01:00:00,15.8,92,6.3,177,1007.2,0.0,35.0,14.4,0.0,45.09161033336524,73.22758006569924,21.903796716633646,19.158132961158238,27.43256183159975,0.9249758465653283
2026-01-20 02:00:00,14.6,96,3.0,163,1007.2,0.1,30.0,13.9,0.0,43.62810758024589,85.38064419603896,19.875484516143583,16.333180210733012,30.300045689383925,0.723732465115292
2026-01-20 03:00:00,14.2,97,2.1,110,1007.3,0.2,15.0,13.8,0.0,40.89869464063631,77.6515334360875,23.591389294912585,14.677499536707824,21.307230203893408,0.7609225978277377
2026-01-20 04:00:00,14.4,96,4.1,135,1007.3,0.1,30.0,13.9,0.0,70.17684177130987,139.29379244678188,22.73342982044869,16.85735395504126,18.361456684337227,1.1788699073749045
2026-01-20 05:00:00,15.2,94,3.1,190,1008.0,0.1,25.0,14.2,0.0,74.28134721657705,115.16437159310915,36.41706087045295,15.221390945308118,17.076370054186015,0.9559156440367554
2026-01-20 06:00:00,15.2,94,0.6,304,1009.1,0.0,10.0,14.3,1.0,76.3238181153678,137.08439852860857,31.975139510328063,14.429331245030703,8.210260473870957,1.0909040324239838
2026-01-20 07:00:00,16.4,93,2.8,191,1009.9,0.0,35.0,15.1,48.0,67.63319681752698,110.14574953721241,45.46767294108133,16.014317764518992,11.338412031468494,1.296845181550579
2026-01-20 08:00:00,18.0,86,2.7,184,1010.5,0.0,115.0,15.7,138.0,89.60472594745386,158.73216029677064,42.137960122790275,13.676526759163666,9.150647179162942,1.3046718904583792
2026-01-20 09:00:00,19.8,77,0.2,90,1010.9,0.0,285.0,15.6,264.0,95.11701127598322,157.91587239576637,42.783249081913425,15.756792792010298,8.03913601351108,1.275931935451381
2026-01-20 10:00:00,21.7,69,2.1,15,1010.1,0.0,640.0,15.8,454.0,99.75356842922884,163.76870272560814,49.182200558915746,15.612662776864907,10.79720198026755,1.6150043700742471
2026-01-20 11:00:00,22.9,62,2.9,22,1008.9,0.0,895.0,15.2,538.0,110.97808424988337,198.30925251206784,40.73557257304393,16.808808063773775,15.239656811521346,1.607941191812066
2026-01-20 12:00:00,23.9,57,3.2,3,1007.6,0.1,1015.0,14.8,551.0,109.06074393156227,173.58752345217272,54.85097033725506,13.142589127573174,16.92865394974715,2.0320943479136524
2026-01-20 13:00:00,24.1,55,6.5,347,1006.5,0.0,1035.0,14.6,508.0,110.92011389043468,192.39833796503115,55.149404044349204,17.130409058629624,24.85199699925203,1.8376897100584753
2026-01-20 14:00:00,24.0,56,5.9,358,1006.1,0.0,985.0,14.6,387.0,109.07302505564974,199.10256882931068,59.578526953364936,12.281065521148484,28.8872935133357,1.5445479393301524
2026-01-20 15:00:00,23.4,59,4.3,2,1005.9,0.0,765.0,14.9,233.0,103.70709337755002,162.20733518277353,44.42488182063413,13.282300045136283,32.73125075378257,1.7615042376546057
2026-01-20 16:00:00,21.6,71,3.8,11,1006.0,0.0,110.0,16.1,85.0,81.94431439788298,161.0449263516273,57.1230403033025,13.413224822562768,46.35936893561193,1.600984421915739
2026-01-20 17:00:00,20.6,72,0.5,270,1006.3,0.0,10.0,15.5,5.0,90.66896861928446,158.93022138132824,52.10299647498828,11.783844682878964,45.80309531397744,1.7018852603891026
2026-01-20 18:00:00,19.9,78,3.6,229,1006.9,0.0,30.0,15.9,0.0,78.31503568228263,149.56323470379942,50.40132254013365,18.046986850156987,45.78965914519695,1.219342299083402
2026-01-20 19:00:00,19.2,81,4.7,212,1007.9,0.0,35.0,15.9,0.0,64.76127233887983,118.31578234648134,39.73639311997931,12.092842571430609,49.901958249080195,1.2377352296719049
2026-01-20 20:00:00,18.3,85,4.5,203,1008.4,0.0,25.0,15.6,0.0,80.68996160133096,149.67991674407446,40.92837944887344,12.903250987779984,45.892719452905965,1.0559481285322916
2026-01-20 21:00:00,17.3,88,3.7,203,1008.9,0.0,20.0,15.3,0.0,73.83196272708562,137.18462056217643,24.643779825465472,18.766223131459927,47.57143009866703,0.9716958846116599
2026-01-20 22:00:00,16.7,89,2.4,197,1008.9,0.0,20.0,14.9,0.0,64.66056136676848,125.28306734815078,32.25152932703791,13.288251894439048,46.040198273935786,0.6835489552296674
